year,rank,mojo_title,title_norm,domestic,imdb_id,source_row
2015,57,The Big Short,the_big_short,133440870.0,,6201
2015,58,Pan,pan,128988320.0,,6202
2015,59,Detective Chinatown,detective_chinatown,125842935.0,,6203
2015,60,Wolf Totem,wolf_totem,125837070.0,,6204
2015,61,Ride Along 2,ride_along_2,124605297.0,,6205
2015,62,Magic Mike XXL,magic_mike_xxl,122613057.0,,6206
2015,63,Dragon Blade,dragon_blade,122593849.0,,6207
2015,64,Insidious: Chapter 3,insidious_chapter_3,112983889.0,,6208
2015,65,Get Hard,get_hard,111811453.0,,6209
2015,66,The Man from U.N.C.L.E.,the_man_from_uncle,110045109.0,,6210
2015,67,The 5th Wave,the_5th_wave,109906372.0,,6211
2015,68,Paul Blart: Mall Cop 2,paul_blart_mall_cop_2,107588225.0,,6212
2015,69,Vacation,vacation,107228221.0,,6213
2015,70,Chronicles of the Ghostly Tribe,chronicles_of_the_ghostly_tribe,106380000.0,,6214
2015,71,Shaun the Sheep Movie,shaun_the_sheep_movie,106209378.0,,6215
2015,72,Sisters,sisters,105011053.0,,6216
2015,73,Chappie,chappie,102811889.0,,6217
2015,74,Joy,joy,101134059.0,,6218
2015,75,Black Mass,black_mass,99975678.0,,6219
2015,76,Spotlight,spotlight,98690254.0,,6220
2015,77,Devil and Angel,devil_and_angel,98599942.0,,6221
2015,78,The Visit,the_visit,98450062.0,,6222
2015,79,The Little Prince,the_little_prince,97571250.0,,6223
2015,80,Assassination,assassination,96119773.0,,6224
2015,81,Poltergeist,poltergeist,95437994.0,,6225
2015,82,Veteran,veteran,94393020.0,,6226
2015,83,In the Heart of the Sea,in_the_heart_of_the_sea,94320758.0,,6227
2015,84,Kill Zone 2,kill_zone_2,93638358.0,,6228
2015,85,Southpaw,southpaw,91970827.0,,6229
2015,86,The Second Best Exotic Marigold Hotel,the_second_best_exotic_marigold_hotel,85978266.0,,6230
2015,87,Paper Towns,paper_towns,85512300.0,,6231
2015,88,Sicario,sicario,84872444.0,,6232
2015,89,Our Times,our_times,83867493.0,,6233
2015,90,Suck Me Shakespeer 2,suck_me_shakespeer_2,83027924.0,,6234
2015,91,Hitman: Agent 47,hitman_agent_47,82347656.0,,6235
2015,92,Wolf Warrior,wolf_warrior,81411331.0,,6236
2015,93,Go Away Mr. Tumor,go_away_mr_tumor,80606893.0,,6237
2015,94,The Wedding Ringer,the_wedding_ringer,79799880.0,,6238
2015,95,Paranormal Activity: The Ghost Dimension,paranormal_activity_the_ghost_dimension,78903124.0,,6239
2015,96,The Left Ear,the_left_ear,78015473.0,,6240
2015,97,Tiny Times 4.0,tiny_times_40,77750000.0,,6241
2015,98,Bajrangi Bhaijaan,bajrangi_bhaijaan,75547184.0,,6242
2015,99,War Room,war_room,73267874.0,,6243
2015,100,The Transporter Refueled,the_transporter_refueled,72629670.0,,6244
2016,1,Captain America: Civil War,captain_america_civil_war,1153296293.0,,6345
2016,2,Rogue One: A Star Wars Story,rogue_one_a_star_wars_story,1056057273.0,,6346
2016,3,Finding Dory,finding_dory,1028570889.0,,6347
2016,4,Zootopia,zootopia,1023784195.0,,6348
2016,5,The Jungle Book,the_jungle_book,966550600.0,,6349
2016,6,The Secret Life of Pets,the_secret_life_of_pets,875697467.0,,6350
2016,7,Batman v Superman: Dawn of Justice,batman_v_superman_dawn_of_justice,874360194.0,,6351
2016,8,Fantastic Beasts and Where to Find Them,fantastic_beasts_and_where_to_find_them,816037575.0,,6352
2016,9,Deadpool,deadpool,782612155.0,,6353
2016,10,Suicide Squad,suicide_squad,749200054.0,,6354
2016,11,Doctor Strange,doctor_strange,677718395.0,,6355
2016,12,Moana,moana,643331111.0,,6356
2016,13,Sing,sing,634151679.0,,6357
2016,14,The Mermaid,the_mermaid,553810228.0,,6358
2016,15,X-Men: Apocalypse,xmen_apocalypse,543934105.0,,6359
2016,16,Kung Fu Panda 3,kung_fu_panda_3,521170825.0,,6360
2016,17,La La Land,la_la_land,447407695.0,,6361
2016,18,Warcraft,warcraft,439048914.0,,6362
2016,19,Jason Bourne,jason_bourne,415484914.0,,6363
2016,20,Ice Age: Collision Course,ice_age_collision_course,408579038.0,,6364
2016,21,Independence Day: Resurgence,independence_day_resurgence,389681935.0,,6365
2016,22,Your Name.,your_name,357986087.0,,6366
2016,23,The Legend of Tarzan,the_legend_of_tarzan,357243061.0,,6367
2016,24,The Angry Birds Movie,the_angry_birds_movie,352333929.0,,6368
2016,25,Trolls,trolls,347013487.0,,6369
2016,26,Star Trek Beyond,star_trek_beyond,343471816.0,,6370
2016,27,The Great Wall,the_great_wall,334933831.0,,6371
2016,28,Now You See Me 2,now_you_see_me_2,334897606.0,,6372
2016,29,The Conjuring 2,the_conjuring_2,321370008.0,,6373
2016,30,Resident Evil: The Final Chapter,resident_evil_the_final_chapter,312242626.0,,6374
2016,31,Dangal,dangal,303723636.0,,6375
2016,32,Passengers,passengers,303144152.0,,6376
2016,33,Alice Through the Looking Glass,alice_through_the_looking_glass,299457024.0,,6377
2016,34,Miss Peregrine's Home for Peculiar Children,miss_peregrines_home_for_peculiar_children,296482446.0,,6378
2016,35,Teenage Mutant Ninja Turtles: Out of the Shadows,teenage_mutant_ninja_turtles_out_of_the_shadows,245623848.0,,6379
2016,36,Sully,sully,243870033.0,,6380
2016,37,Assassin's Creed,assassins_creed,240697856.0,,6381
2016,38,Hidden Figures,hidden_figures,235956898.0,,6382
2016,39,Ghostbusters,ghostbusters,229147509.0,,6383
2016,40,Inferno,inferno,220021259.0,,6384
2016,41,Central Intelligence,central_intelligence,216940871.0,,6385
2016,42,Bridget Jones's Baby,bridget_joness_baby,211952420.0,,6386
2016,43,Me Before You,me_before_you,208445075.0,,6387
2016,44,London Has Fallen,london_has_fallen,205754447.0,,6388
2016,45,Arrival,arrival,203388186.0,,6389
2016,46,The BFG,the_bfg,195243411.0,,6390
2016,47,The Monkey King 2,the_monkey_king_2,193678298.0,,6391
2016,48,Bad Moms,bad_moms,183936074.0,,6392
2016,49,Storks,storks,183679278.0,,6393
2016,50,From Vegas to Macau III,from_vegas_to_macau_iii,181732879.0,,6394
2016,51,Hacksaw Ridge,hacksaw_ridge,180563636.0,,6395
2016,52,Allegiant,allegiant,179246868.0,,6396
2016,53,Operation Mekong,operation_mekong,173839072.0,,6397
2016,54,The Girl on the Train,the_girl_on_the_train,173185859.0,,6398
2016,55,The Huntsman: Winter's War,the_huntsman_winters_war,164989338.0,,6399
2016,56,The Magnificent Seven,the_magnificent_seven,162360636.0,,6400
2016,57,Jack Reacher: Never Go Back,jack_reacher_never_go_back,162146076.0,,6401
2016,58,Don't Breathe,dont_breathe,157761002.0,,6402
2016,59,The Accountant,the_accountant,155560045.0,,6403
2016,60,Lights Out,lights_out,149368835.0,,6404
2016,61,Time Raiders,time_raiders,145819137.0,,6405
2016,62,Pete's Dragon,petes_dragon,143695338.0,,6406
2016,63,Sausage Party,sausage_party,140705322.0,,6407
2016,64,Lion,lion,140312928.0,,6408
2016,65,Skiptrace,skiptrace,136579287.0,,6409
2016,66,Mechanic: Resurrection,mechanic_resurrection,125729635.0,,6410
2016,67,Deepwater Horizon,deepwater_horizon,121790373.0,,6411
2016,68,Allied,allied,119520023.0,,6412
2016,69,I Belonged to You,i_belonged_to_you,119107580.0,,6413
2016,70,The Shallows,the_shallows,119100758.0,,6414
2016,71,The Purge: Election Year,the_purge_election_year,118587880.0,,6415
2016,72,Why Him?,why_him,118102725.0,,6416
2016,73,Book of Love,book_of_love,114679097.0,,6417
2016,74,Office Christmas Party,office_christmas_party,114501299.0,,6418
2016,75,How to Be Single,how_to_be_single,112543513.0,,6419
2016,76,10 Cloverfield Lane,10_cloverfield_lane,110216998.0,,6420
2016,77,Neighbors 2: Sorority Rising,neighbors_2_sorority_rising,108007109.0,,6421
2016,78,Cold War 2,cold_war_2,103197501.0,,6422
2016,79,Railroad Tigers,railroad_tigers,102205175.0,,6423
2016,80,Some Like It Hot,some_like_it_hot,95721752.0,,6424
2016,81,Dirty Grandpa,dirty_grandpa,94073028.0,,6425
2016,82,Ben-Hur,benhur,94061311.0,,6426
2016,83,Money Monster,money_monster,93282604.0,,6427
2016,84,Train to Busan,train_to_busan,92742323.0,,6428
2016,85,My Big Fat Greek Wedding 2,my_big_fat_greek_wedding_2,90632641.0,,6429
2016,86,Collateral Beauty,collateral_beauty,88616021.0,,6430
2016,87,Line Walker,line_walker,88228755.0,,6431
2016,88,Sultan,sultan,87280000.0,,6432
2016,89,War Dogs,war_dogs,86434523.0,,6433
2016,90,Big Fish & Begonia,big_fish_begonia,85409373.0,,6434
2016,91,Nerve,nerve,85251425.0,,6435
2016,92,Leap!,leap,84197417.0,,6436
2016,93,Ouija: Origin of Evil,ouija_origin_of_evil,81705746.0,,6437
2016,94,Underworld: Blood Wars,underworld_blood_wars,81093313.0,,6438
2016,95,Manchester by the Sea,manchester_by_the_sea,78988148.0,,6439
2016,96,The Boss,the_boss,78844582.0,,6440
2016,97,Shin Godzilla,shin_godzilla,77947607.0,,6441
2016,98,Mike and Dave Need Wedding Dates,mike_and_dave_need_wedding_dates,77068246.0,,6442
2016,99,Kubo and the Two Strings,kubo_and_the_two_strings,76249438.0,,6443
2016,100,Quo vado?,quo_vado,75878701.0,,6444
2017,1,Star Wars: Episode VIII - The Last Jedi,star_wars_episode_viii_the_last_jedi,1332539889.0,,6545
2017,2,Beauty and the Beast,beauty_and_the_beast,1263521126.0,,6546
2017,3,The Fate of the Furious,the_fate_of_the_furious,1236005118.0,,6547
2017,4,Despicable Me 3,despicable_me_3,1034799409.0,,6548
2017,5,Jumanji: Welcome to the Jungle,jumanji_welcome_to_the_jungle,962077546.0,,6549
2017,6,Spider-Man: Homecoming,spiderman_homecoming,880166924.0,,6550
2017,7,Wolf Warrior 2,wolf_warrior_2,870325439.0,,6551
2017,8,Guardians of the Galaxy Vol. 2,guardians_of_the_galaxy_vol_2,863756051.0,,6552
2017,9,Thor: Ragnarok,thor_ragnarok,853977126.0,,6553
2017,10,Wonder Woman,wonder_woman,822963408.0,,6554
2017,11,Coco,coco,807816196.0,,6555
2017,12,Pirates of the Caribbean: Dead Men Tell No Tales,pirates_of_the_caribbean_dead_men_tell_no_tales,794861794.0,,6556
2017,13,It,it,702781748.0,,6557
2017,14,Justice League,justice_league,661324295.0,,6558
2017,15,Logan,logan,619021436.0,,6559
2017,16,Transformers: The Last Knight,transformers_the_last_knight,605425157.0,,6560
2017,17,Kong: Skull Island,kong_skull_island,568652812.0,,6561
2017,18,The Boss Baby,the_boss_baby,527965936.0,,6562
2017,19,Dunkirk,dunkirk,526045546.0,,6563
2017,20,War for the Planet of the Apes,war_for_the_planet_of_the_apes,490719763.0,,6564
2017,21,The Greatest Showman,the_greatest_showman,434993183.0,,6565
2017,22,Kingsman: The Golden Circle,kingsman_the_golden_circle,410902662.0,,6566
2017,23,The Mummy,the_mummy,409231607.0,,6567
2017,24,Cars 3,cars_3,383930656.0,,6568
2017,25,Fifty Shades Darker,fifty_shades_darker,381545846.0,,6569
2017,26,Murder on the Orient Express,murder_on_the_orient_express,352789811.0,,6570
2017,27,xXx: Return of Xander Cage,xxx_return_of_xander_cage,346118277.0,,6571
2017,28,Never Say Die,never_say_die,334530869.0,,6572
2017,29,The Lego Batman Movie,the_lego_batman_movie,312150384.0,,6573
2017,30,The Ex-File 3: Return of the Exes,the_exfile_3_return_of_the_exes,307592427.0,,6574
2017,31,Annabelle: Creation,annabelle_creation,306592201.0,,6575
2017,32,Wonder,wonder,305937718.0,,6576
2017,33,Ferdinand,ferdinand,296069199.0,,6577
2017,34,Split,split,278454358.0,,6578
2017,35,Blade Runner 2049,blade_runner_2049,259154159.0,,6579
2017,36,Kung Fu Yoga,kung_fu_yoga,257743016.0,,6580
2017,37,Get Out,get_out,255407969.0,,6581
2017,38,Baahubali 2: The Conclusion,baahubali_2_the_conclusion,254158390.0,,6582
2017,39,Journey to the West: The Demons Strike Back,journey_to_the_west_the_demons_strike_back,247585244.0,,6583
2017,40,Alien: Covenant,alien_covenant,240891763.0,,6584
2017,41,Paddington 2,paddington_2,227291591.0,,6585
2017,42,Youth,youth,227091290.0,,6586
2017,43,Baby Driver,baby_driver,226945087.0,,6587
2017,44,Valerian and the City of a Thousand Planets,valerian_and_the_city_of_a_thousand_planets,225874228.0,,6588
2017,45,Geostorm,geostorm,221900160.0,,6589
2017,46,The Emoji Movie,the_emoji_movie,217776646.0,,6590
2017,47,A Dog's Purpose,a_dogs_purpose,205035819.0,,6591
2017,48,Smurfs: The Lost Village,smurfs_the_lost_village,197183546.0,,6592
2017,49,The Shape of Water,the_shape_of_water,195243464.0,,6593
2017,50,Pitch Perfect 3,pitch_perfect_3,185400345.0,,6594
2017,51,The Hitman's Bodyguard,the_hitmans_bodyguard,183415183.0,,6595
2017,52,Daddy's Home 2,daddys_home_2,180613180.0,,6596
2017,53,The Post,the_post,179769457.0,,6597
2017,54,Baywatch,baywatch,177856751.0,,6598
2017,55,John Wick: Chapter 2,john_wick_chapter_2,171539887.0,,6599
2017,56,Ghost in the Shell,ghost_in_the_shell,169801921.0,,6600
2017,57,"Three Billboards Outside Ebbing, Missouri",three_billboards_outside_ebbing_missouri,160060063.0,,6601
2017,58,Duckweed,duckweed,152894264.0,,6602
2017,59,Darkest Hour,darkest_hour,150847207.0,,6603
2017,60,King Arthur: Legend of the Sword,king_arthur_legend_of_the_sword,149175066.0,,6604
2017,61,The Foreigner,the_foreigner,145374099.0,,6605
2017,62,Power Rangers,power_rangers,142337240.0,,6606
2017,63,Girls Trip,girls_trip,140552359.0,,6607
2017,64,American Made,american_made,134866593.0,,6608
2017,65,A Bad Moms Christmas,a_bad_moms_christmas,130560428.0,,6609
2017,66,Happy Death Day,happy_death_day,125479266.0,,6610
2017,67,Captain Underpants: The First Epic Movie,captain_underpants_the_first_epic_movie,125427681.0,,6611
2017,68,The Lego Ninjago Movie,the_lego_ninjago_movie,123681555.0,,6612
2017,69,Secret Superstar,secret_superstar,122026260.0,,6613
2017,70,The Commuter,the_commuter,119942387.0,,6614
2017,71,Forever Young,forever_young,119055731.0,,6615
2017,72,The Dark Tower,the_dark_tower,113231078.0,,6616
2017,73,Buddies in India,buddies_in_india,110155128.0,,6617
2017,74,Along With the Gods: The Two Worlds,along_with_the_gods_the_two_worlds,109383972.0,,6618
2017,75,Immortal Demon Slayer,immortal_demon_slayer,103818506.0,,6619
2017,76,Jigsaw,jigsaw,102952888.0,,6620
2017,77,Life,life,100541806.0,,6621
2017,78,Atomic Blonde,atomic_blonde,100014025.0,,6622
2017,79,Legend of the Demon Cat,legend_of_the_demon_cat,97051623.0,,6623
2017,80,The Shack,the_shack,96942115.0,,6624
2017,81,Chasing the Dragon,chasing_the_dragon,87965942.0,,6625
2017,82,Tiger Zinda Hai,tiger_zinda_hai,87320000.0,,6626
2017,83,A Taxi Driver,a_taxi_driver,86252940.0,,6627
2017,84,Going in Style,going_in_style,85218541.0,,6628
2017,85,Rings,rings,83080890.0,,6629
2017,86,Once Upon A Time,once_upon_a_time,82886178.0,,6630
2017,87,Paradox,paradox,79226860.0,,6631
2017,88,Lady Bird,lady_bird,78965611.0,,6632
2017,89,Fantastica: A Boonie Bears Adventure,fantastica_a_boonie_bears_adventure,77151096.0,,6633
2017,90,The Nut Job 2: Nutty by Nature,the_nut_job_2_nutty_by_nature,68743485.0,,6634
2017,91,American Assassin,american_assassin,67234188.0,,6635
2017,92,Victoria & Abdul,victoria_abdul,66558465.0,,6636
2017,93,Suck Me Shakespeer 3,suck_me_shakespeer_3,64236772.0,,6637
2017,94,Detective Conan: Crimson Love Letter,detective_conan_crimson_love_letter,63144805.0,,6638
2017,95,The Mountain Between Us,the_mountain_between_us,62832209.0,,6639
2017,96,The Star,the_star,62812974.0,,6640
2017,97,How to Be a Latin Lover,how_to_be_a_latin_lover,62547032.0,,6641
2017,98,47 Meters Down,47_meters_down,62187529.0,,6642
2017,99,"Everything, Everything",everything_everything,61721140.0,,6643
2017,100,Doraemon: Great Adventure in the Antarctic Kachi Kochi,doraemon_great_adventure_in_the_antarctic_kachi_kochi,61153455.0,,6644
2018,1,Avengers: Infinity War,avengers_infinity_war,2048359754.0,,6745
2018,2,Black Panther,black_panther,1346913161.0,,6746
2018,3,Jurassic World: Fallen Kingdom,jurassic_world_fallen_kingdom,1308467944.0,,6747
2018,4,Incredibles 2,incredibles_2,1242805359.0,,6748
2018,5,Aquaman,aquaman,1151961807.0,,6749
2018,6,Bohemian Rhapsody,bohemian_rhapsody,903655259.0,,6750
2018,7,Venom,venom,856085151.0,,6751
2018,8,Mission: Impossible - Fallout,mission_impossible_fallout,791115104.0,,6752
2018,9,Deadpool 2,deadpool_2,734546611.0,,6753
2018,10,Fantastic Beasts: The Crimes of Grindelwald,fantastic_beasts_the_crimes_of_grindelwald,655755901.0,,6754
2018,11,Ant-Man and the Wasp,antman_and_the_wasp,622674139.0,,6755
2018,12,Ready Player One,ready_player_one,583490172.0,,6756
2018,13,Operation Red Sea,operation_red_sea,579330426.0,,6757
2018,14,Detective Chinatown 2,detective_chinatown_2,544185156.0,,6758
2018,15,Ralph Breaks the Internet,ralph_breaks_the_internet,529323962.0,,6759
2018,16,The Meg,the_meg,529243742.0,,6760
2018,17,Hotel Transylvania 3: Summer Vacation,hotel_transylvania_3_summer_vacation,528583774.0,,6761
2018,18,The Grinch,the_grinch,512453517.0,,6762
2018,19,Bumblebee,bumblebee,467989645.0,,6763
2018,20,Dying to Survive,dying_to_survive,451176639.0,,6764
2018,21,A Star Is Born,a_star_is_born,436388866.0,,6765
2018,22,Rampage,rampage,428128233.0,,6766
2018,23,Mamma Mia! Here We Go Again,mamma_mia_here_we_go_again,395044706.0,,6767
2018,24,Solo: A Star Wars Story,solo_a_star_wars_story,392924807.0,,6768
2018,25,Spider-Man: Into the Spider-Verse,spiderman_into_the_spiderverse,375582637.0,,6769
2018,26,Fifty Shades Freed,fifty_shades_freed,371985018.0,,6770
2018,27,Hello Mr. Billionaire,hello_mr_billionaire,366961907.0,,6771
2018,28,The Nun,the_nun,366050119.0,,6772
2018,29,Monster Hunt 2,monster_hunt_2,361682618.0,,6773
2018,30,Peter Rabbit,peter_rabbit,351266433.0,,6774
2018,31,Mary Poppins Returns,mary_poppins_returns,349537494.0,,6775
2018,32,A Quiet Place,a_quiet_place,340939361.0,,6776
2018,33,Green Book,green_book,321752656.0,,6777
2018,34,Skyscraper,skyscraper,304868961.0,,6778
2018,35,Ocean's Eight,oceans_eight,297718711.0,,6779
2018,36,Pacific Rim: Uprising,pacific_rim_uprising,290930148.0,,6780
2018,37,Maze Runner: The Death Cure,maze_runner_the_death_cure,288175335.0,,6781
2018,38,Tomb Raider,tomb_raider,274950803.0,,6782
2018,39,Halloween,halloween,255485178.0,,6783
2018,40,Crazy Rich Asians,crazy_rich_asians,239032921.0,,6784
2018,41,Smallfoot,smallfoot,217940103.0,,6785
2018,42,Creed II,creed_ii,214215889.0,,6786
2018,43,Us and Them,us_and_them,209221380.0,,6787
2018,44,The Island,the_island,198326350.0,,6788
2018,45,Christopher Robin,christopher_robin,197744377.0,,6789
2018,46,The Equalizer 2,the_equalizer_2,190400157.0,,6790
2018,47,Project Gutenberg,project_gutenberg,188116796.0,,6791
2018,48,The Mule,the_mule,174804407.0,,6792
2018,49,The Nutcracker and the Four Realms,the_nutcracker_and_the_four_realms,173961069.0,,6793
2018,50,Insidious: The Last Key,insidious_the_last_key,167885588.0,,6794
2018,51,The Predator,the_predator,160542134.0,,6795
2018,52,Johnny English Strikes Again,johnny_english_strikes_again,158970776.0,,6796
2018,53,Red Sparrow,red_sparrow,151572634.0,,6797
2018,54,More Than Blue,more_than_blue,142958164.0,,6798
2018,55,The First Purge,the_first_purge,137056262.0,,6799
2018,56,How Long Will I Love U,how_long_will_i_love_u,136796719.0,,6800
2018,57,A Wrinkle in Time,a_wrinkle_in_time,132675864.0,,6801
2018,58,The House with a Clock in Its Walls,the_house_with_a_clock_in_its_walls,131457147.0,,6802
2018,59,Instant Family,instant_family,120556201.0,,6803
2018,60,A Cool Fish,a_cool_fish,118153135.0,,6804
2018,61,Game Night,game_night,117679066.0,,6805
2018,62,Dragon Ball Super: Broly,dragon_ball_super_broly,115750445.0,,6806
2018,63,The Monkey King 3,the_monkey_king_3,115084576.0,,6807
2018,64,First Man,first_man,105697415.0,,6808
2018,65,Book Club,book_club,104438188.0,,6809
2018,66,Night School,night_school,103105878.0,,6810
2018,67,Detective Conan: Zero the Enforcer,detective_conan_zero_the_enforcer,101860359.0,,6811
2018,68,Alpha,alpha,99630675.0,,6812
2018,69,Along With the Gods: The Last 49 Days,along_with_the_gods_the_last_49_days,97962238.0,,6813
2018,70,A Simple Favor,a_simple_favor,97644617.0,,6814
2018,71,Boonie Bears: The Big Shrink,boonie_bears_the_big_shrink,96845907.0,,6815
2018,72,The Favourite,the_favourite,95918706.0,,6816
2018,73,Truth or Dare,truth_or_dare,95330493.0,,6817
2018,74,Kill Mobile,kill_mobile,94870905.0,,6818
2018,75,I Feel Pretty,i_feel_pretty,94539426.0,,6819
2018,76,Blockers,blockers,94017294.0,,6820
2018,77,BlacKkKlansman,blackkklansman,93400823.0,,6821
2018,78,Goosebumps 2: Haunted Halloween,goosebumps_2_haunted_halloween,93320380.0,,6822
2018,79,Shadow,shadow,91708374.0,,6823
2018,80,Overboard,overboard,91244913.0,,6824
2018,81,Sherlock Gnomes,sherlock_gnomes,90497778.0,,6825
2018,82,Detective Dee: The Four Heavenly Kings,detective_dee_the_four_heavenly_kings,90040771.0,,6826
2018,83,"Hello, Mrs. Money",hello_mrs_money,86874070.0,,6827
2018,84,Robin Hood,robin_hood,86489031.0,,6828
2018,85,I Can Only Imagine,i_can_only_imagine,86086881.0,,6829
2018,86,Hidden Man,hidden_man,85170581.0,,6830
2018,87,Mortal Engines,mortal_engines,83672673.0,,6831
2018,88,iPartment the Movie,ipartment_the_movie,81096321.0,,6832
2018,89,Doraemon the Movie: Nobita's Treasure Island,doraemon_the_movie_nobitas_treasure_island,80920916.0,,6833
2018,90,Den of Thieves,den_of_thieves,80509622.0,,6834
2018,91,Hereditary,hereditary,80080156.0,,6835
2018,92,Code Blue: The Movie,code_blue_the_movie,78778562.0,,6836
2018,93,Tag,tag,78230625.0,,6837
2018,94,Sanju,sanju,76693052.0,,6838
2018,95,Vice,vice,76073488.0,,6839
2018,96,Widows,widows,75984700.0,,6840
2018,97,Sicario: Day of the Soldado,sicario_day_of_the_soldado,75837743.0,,6841
2018,98,Searching,searching,75462037.0,,6842
2018,99,The Spy Who Dumped Me,the_spy_who_dumped_me,75320680.0,,6843
2018,100,Animal World,animal_world,74922830.0,,6844
2019,1,Avengers: Endgame,avengers_endgame,2799439100.0,,6945
2019,2,The Lion King,the_lion_king,1656943394.0,,6946
2019,3,Frozen II,frozen_ii,1450026933.0,,6947
2019,4,Spider-Man: Far from Home,spiderman_far_from_home,1131927996.0,,6948
2019,5,Captain Marvel,captain_marvel,1128274794.0,,6949
2019,6,Joker,joker,1078751311.0,,6950
2019,7,Star Wars: Episode IX - The Rise of Skywalker,star_wars_episode_ix_the_rise_of_skywalker,1074144248.0,,6951
2019,8,Toy Story 4,toy_story_4,1073394593.0,,6952
2019,9,Aladdin,aladdin,1050693953.0,,6953
2019,10,Jumanji: The Next Level,jumanji_the_next_level,801693929.0,,6954
2019,11,Fast & Furious Presents: Hobbs & Shaw,fast_furious_presents_hobbs_shaw,760732926.0,,6955
2019,12,Ne Zha,ne_zha,726063471.0,,6956
2019,13,The Wandering Earth,the_wandering_earth,699856699.0,,6957
2019,14,How to Train Your Dragon: The Hidden World,how_to_train_your_dragon_the_hidden_world,521799505.0,,6958
2019,15,Maleficent: Mistress of Evil,maleficent_mistress_of_evil,491730089.0,,6959
2019,16,It Chapter Two,it_chapter_two,473093228.0,,6960
2019,17,"My People, My Country",my_people_my_country,450064993.0,,6961
2019,18,Pokémon: Detective Pikachu,pokémon_detective_pikachu,433305346.0,,6962
2019,19,The Secret Life of Pets 2,the_secret_life_of_pets_2,431164459.0,,6963
2019,20,The Captain,the_captain,417282021.0,,6964
2019,21,Alita: Battle Angel,alita_battle_angel,404980543.0,,6965
2019,22,Godzilla: King of the Monsters,godzilla_king_of_the_monsters,387300138.0,,6966
2019,23,1917,1917,384580017.0,,6967
2019,24,Once Upon a Time... in Hollywood,once_upon_a_time_in_hollywood,377426903.0,,6968
2019,25,Shazam!,shazam,365971656.0,,6969
2019,26,Dumbo,dumbo,353284621.0,,6970
2019,27,John Wick: Chapter 3 - Parabellum,john_wick_chapter_3_parabellum,327777335.0,,6971
2019,28,Crazy Alien,crazy_alien,327598891.0,,6972
2019,29,Knives Out,knives_out,312897920.0,,6973
2019,30,Terminator: Dark Fate,terminator_dark_fate,261119292.0,,6974
2019,31,Parasite,parasite,258098332.0,,6975
2019,32,Us,us,256022707.0,,6976
2019,33,Pegasus,pegasus,255863112.0,,6977
2019,34,Men in Black: International,men_in_black_international,253890701.0,,6978
2019,35,Dark Phoenix,dark_phoenix,252442974.0,,6979
2019,36,Glass,glass,246999039.0,,6980
2019,37,The Bravest,the_bravest,245179562.0,,6981
2019,38,Annabelle Comes Home,annabelle_comes_home,231252591.0,,6982
2019,39,Better Days,better_days,225918798.0,,6983
2019,40,Ford v Ferrari,ford_v_ferrari,225508210.0,,6984
2019,41,Little Women,little_women,218843645.0,,6985
2019,42,The Addams Family,the_addams_family,203044905.0,,6986
2019,43,Rocketman,rocketman,195320400.0,,6987
2019,44,Downton Abbey,downton_abbey,194694725.0,,6988
2019,45,Weathering with You,weathering_with_you,192822685.0,,6989
2019,46,The Lego Movie 2: The Second Part,the_lego_movie_2_the_second_part,192306508.0,,6990
2019,47,Sheep Without a Shepherd,sheep_without_a_shepherd,191602146.0,,6991
2019,48,The White Storm 2: Drug Lords,the_white_storm_2_drug_lords,189396380.0,,6992
2019,49,Abominable,abominable,188623517.0,,6993
2019,50,Ip Man 4: The Finale,ip_man_4_the_finale,176345966.0,,6994
2019,51,Gemini Man,gemini_man,173469516.0,,6995
2019,52,Spies in Disguise,spies_in_disguise,171616764.0,,6996
2019,53,Hustlers,hustlers,157563598.0,,6997
2019,54,The Climbers,the_climbers,156892866.0,,6998
2019,55,Escape Room,escape_room,155712077.0,,6999
2019,56,Yesterday,yesterday,154608856.0,,7000
2019,57,The Angry Birds Movie 2,the_angry_birds_movie_2,147792047.0,,7001
2019,58,Angel Has Fallen,angel_has_fallen,146661977.0,,7002
2019,59,Ad Astra,ad_astra,127461872.0,,7003
2019,60,Midway,midway,127390389.0,,7004
2019,61,The Upside,the_upside,125852517.0,,7005
2019,62,Last Christmas,last_christmas,123446172.0,,7006
2019,63,The Curse of La Llorona,the_curse_of_la_llorona,123233739.0,,7007
2019,64,Looking Up,looking_up,122994583.0,,7008
2019,65,Zombieland: Double Tap,zombieland_double_tap,122810399.0,,7009
2019,66,Dora and the Lost City of Gold,dora_and_the_lost_city_of_gold,120597108.0,,7010
2019,67,Extreme Job,extreme_job,119932733.0,,7011
2019,68,Wonder Park,wonder_park,119559110.0,,7012
2019,69,P Storm,p_storm,117991727.0,,7013
2019,70,Detective Conan: The Fist of Blue Sapphire,detective_conan_the_fist_of_blue_sapphire,115448200.0,,7014
2019,71,The Gentlemen,the_gentlemen,115171795.0,,7015
2019,72,Pet Sematary,pet_sematary,113118226.0,,7016
2019,73,Boonie Bears: Blast Into the Past,boonie_bears_blast_into_the_past,112367881.0,,7017
2019,74,Good Boys,good_boys,111173598.0,,7018
2019,75,Scary Stories to Tell in the Dark,scary_stories_to_tell_in_the_dark,104545505.0,,7019
2019,76,Line Walker 2: Invisible Spy,line_walker_2_invisible_spy,99482027.0,,7020
